imageFilename,WindField,geometry_x,geometry_y,heading,dx,dy,ratio,speed
wind_field_estimation_Orb_tnr_spk_TC_images.8376.tif,wind_4533,-32.67658762,33.96677987,168.9960829,-35.56,93.46,0.75,6.5
wind_field_estimation_Orb_tnr_spk_TC_images.8378.tif,wind_4532,-32.64458141,33.9623654,172.7501271,-29.31,95.61,0.73,9.7
wind_field_estimation_Orb_tnr_spk_TC_images.8379.tif,wind_4529,-32.61256752,33.95792143,175.5184519,-24.62,96.92,0.76,12
wind_field_estimation_Orb_tnr_spk_TC_images.838.tif,wind_401,-32.18067258,35.25873784,176.6974339,-22.63,97.41,0.77,6.1
wind_field_estimation_Orb_tnr_spk_TC_images.8380.tif,wind_4528,-32.58055361,33.95347746,173.2204916,-28.57,95.83,0.85,11.7
wind_field_estimation_Orb_tnr_spk_TC_images.8384.tif,wind_4361,-32.51102108,33.97159436,164.5958634,-42.85,90.35,0.7,10.7
wind_field_estimation_Orb_tnr_spk_TC_images.8385.tif,wind_4360,-32.47901025,33.96711618,170.0574063,-33.98,94.05,0.86,10.9
wind_field_estimation_Orb_tnr_spk_TC_images.8386.tif,wind_4359,-32.44699958,33.96263753,170.4510063,-33.35,94.27,0.73,11.3
wind_field_estimation_Orb_tnr_spk_TC_images.8388.tif,wind_4358,-32.41498891,33.95815887,173.0745981,-28.97,95.71,0.69,7.7
wind_field_estimation_Orb_tnr_spk_TC_images.8389.tif,wind_4348,-32.38297825,33.95368021,168.5684737,-36.52,93.09,0.67,14.4
wind_field_estimation_Orb_tnr_spk_TC_images.839.tif,wind_400,-32.14815371,35.25429229,180.4608156,-16.12,98.69,0.66,8
wind_field_estimation_Orb_tnr_spk_TC_images.8392.tif,wind_4261,-32.31341582,33.97167157,162.4656932,-46.38,88.59,0.94,11
wind_field_estimation_Orb_tnr_spk_TC_images.8394.tif,wind_4258,-32.28140906,33.96715842,178.8671935,-19.14,98.15,0.72,6.8
wind_field_estimation_Orb_tnr_spk_TC_images.8395.tif,wind_4257,-32.24940232,33.96264526,171.7595277,-31.34,94.96,0.71,14.2
wind_field_estimation_Orb_tnr_spk_TC_images.8396.tif,wind_4239,-32.21740286,33.95811488,173.6753705,-28.15,95.96,0.77,16.8
wind_field_estimation_Orb_tnr_spk_TC_images.8398.tif,wind_4249,-32.18541098,33.95356645,171.3804835,-32.05,94.72,0.79,8.9
wind_field_estimation_Orb_tnr_spk_TC_images.8401.tif,wind_4251,-32.11579976,33.97148328,174.8437134,-26.24,96.5,0.76,11
wind_field_estimation_Orb_tnr_spk_TC_images.8402.tif,wind_4250,-32.08380105,33.96692705,172.063534,-31,95.07,0.66,6
wind_field_estimation_Orb_tnr_spk_TC_images.8403.tif,wind_4232,-32.05181333,33.96234368,168.9905972,-36.15,93.24,0.77,13
wind_field_estimation_Orb_tnr_spk_TC_images.8405.tif,wind_4241,-32.01982559,33.95776031,171.3813822,-32.2,94.67,0.74,13
wind_field_estimation_Orb_tnr_spk_TC_images.8406.tif,wind_4240,-31.98783785,33.95317694,171.6012763,-31.86,94.79,0.82,15.6
wind_field_estimation_Orb_tnr_spk_TC_images.8409.tif,wind_4068,-31.91818702,33.97099199,176.1134705,-24.27,97.01,0.73,11.8
wind_field_estimation_Orb_tnr_spk_TC_images.841.tif,wind_384,-32.11563487,35.24984674,164.027046,-43.74,89.93,0.82,9.9
wind_field_estimation_Orb_tnr_spk_TC_images.8411.tif,wind_4051,-31.88620379,33.96637408,174.4666477,-27.12,96.25,0.73,14.4
wind_field_estimation_Orb_tnr_spk_TC_images.8412.tif,wind_4061,-31.85422056,33.96175617,175.489445,-25.4,96.72,0.68,16.1
wind_field_estimation_Orb_tnr_spk_TC_images.8413.tif,wind_4060,-31.82223736,33.95713826,172.3405319,-30.78,95.14,0.7,17.6
wind_field_estimation_Orb_tnr_spk_TC_images.8415.tif,wind_4065,-31.79026472,33.95249439,163.2185986,-45.7,88.94,0.78,9.4
wind_field_estimation_Orb_tnr_spk_TC_images.8418.tif,wind_4044,-31.72056984,33.9702077,168.7324998,-36.89,92.95,0.73,13
wind_field_estimation_Orb_tnr_spk_TC_images.8419.tif,wind_4055,-31.68859073,33.96555519,166.7235215,-40.19,91.57,0.78,20
wind_field_estimation_Orb_tnr_spk_TC_images.842.tif,wind_397,-32.08312779,35.2453747,175.1648383,-25.37,96.73,0.66,13.9
wind_field_estimation_Orb_tnr_spk_TC_images.8421.tif,wind_4054,-31.65661925,33.96088547,172.7789035,-30.22,95.33,0.72,10
wind_field_estimation_Orb_tnr_spk_TC_images.8422.tif,wind_4047,-31.62465562,33.95619794,153.9611992,-59.65,80.26,0.86,20
wind_field_estimation_Orb_tnr_spk_TC_images.8423.tif,wind_4046,-31.59269197,33.95151042,170.2211198,-34.56,93.84,0.78,14.4
wind_field_estimation_Orb_tnr_spk_TC_images.8426.tif,wind_3908,-31.522949,33.96914876,174.8459604,-26.83,96.33,0.65,10.9
wind_field_estimation_Orb_tnr_spk_TC_images.8428.tif,wind_3907,-31.49098914,33.96442666,173.7058326,-28.8,95.76,0.6,15.2
wind_field_estimation_Orb_tnr_spk_TC_images.8429.tif,wind_3910,-31.45902926,33.95970457,165.4682359,-42.43,90.55,0.69,18.2
wind_field_estimation_Orb_tnr_spk_TC_images.8431.tif,wind_3909,-31.42706938,33.95498248,170.5563373,-34.15,93.99,0.75,14.4
wind_field_estimation_Orb_tnr_spk_TC_images.8434.tif,wind_3779,-31.35729619,33.97252717,173.2533291,-29.69,95.49,0.79,10.3
wind_field_estimation_Orb_tnr_spk_TC_images.8435.tif,wind_3778,-31.3253416,33.96777008,165.0926329,-43.15,90.21,0.79,9.9
wind_field_estimation_Orb_tnr_spk_TC_images.8436.tif,wind_3775,-31.293387,33.963013,168.6880142,-37.36,92.76,0.82,9.7
wind_field_estimation_Orb_tnr_spk_TC_images.8438.tif,wind_3774,-31.26143242,33.95825591,169.5414708,-35.98,93.3,0.73,5.4
wind_field_estimation_Orb_tnr_spk_TC_images.8439.tif,wind_3763,-31.22948916,33.95347273,170.4596097,-34.51,93.86,0.8,19.7
wind_field_estimation_Orb_tnr_spk_TC_images.844.tif,wind_396,-32.05062487,35.24089324,173.8232723,-27.69,96.09,0.76,17.8
wind_field_estimation_Orb_tnr_spk_TC_images.8442.tif,wind_3764,-31.15967986,33.97091539,164.4338454,-44.34,89.63,0.77,8.5
wind_field_estimation_Orb_tnr_spk_TC_images.8444.tif,wind_3769,-31.12773012,33.96612354,178.0893272,-21.61,97.64,0.82,10.8
wind_field_estimation_Orb_tnr_spk_TC_images.8445.tif,wind_3768,-31.09578808,33.96131421,172.2555767,-31.63,94.87,0.8,12.5
wind_field_estimation_Orb_tnr_spk_TC_images.8446.tif,wind_3752,-31.06385386,33.95648707,180.9258497,-16.73,98.59,0.64,19.8
wind_field_estimation_Orb_tnr_spk_TC_images.8448.tif,wind_3755,-31.03191961,33.95165993,178.2091217,-21.5,97.66,0.69,14.4
wind_field_estimation_Orb_tnr_spk_TC_images.8451.tif,wind_3599,-30.96206397,33.96902627,175.4356726,-26.35,96.47,0.74,18.4
wind_field_estimation_Orb_tnr_spk_TC_images.8452.tif,wind_3598,-30.93013475,33.96416391,177.4086655,-22.98,97.32,0.78,7.6
wind_field_estimation_Orb_tnr_spk_TC_images.8454.tif,wind_3569,-30.8982055,33.95930156,166.9995287,-40.48,91.44,0.75,14.2
wind_field_estimation_Orb_tnr_spk_TC_images.8455.tif,wind_3577,-30.86627626,33.95443921,163.7912235,-45.62,88.99,0.85,11.8
wind_field_estimation_Orb_tnr_spk_TC_images.8458.tif,wind_3571,-30.79639024,33.97171048,172.1974277,-32.01,94.74,0.69,17.1
wind_field_estimation_Orb_tnr_spk_TC_images.8459.tif,wind_3570,-30.76446656,33.96681416,179.7137209,-19.14,98.15,0.82,16.9
wind_field_estimation_Orb_tnr_spk_TC_images.8461.tif,wind_3564,-30.73254287,33.96191784,180.0751224,-18.54,98.27,0.75,19.4
wind_field_estimation_Orb_tnr_spk_TC_images.8462.tif,wind_3593,-30.7006192,33.95702152,183.6248684,-12.33,99.24,0.74,5.6
wind_field_estimation_Orb_tnr_spk_TC_images.8464.tif,wind_3592,-30.66870715,33.95209837,171.4097691,-33.46,94.24,0.74,18.9
wind_field_estimation_Orb_tnr_spk_TC_images.8467.tif,wind_3453,-30.5987774,33.96926466,174.5928605,-28.15,95.95,0.82,13.5
wind_field_estimation_Orb_tnr_spk_TC_images.8468.tif,wind_3443,-30.56685913,33.96433274,171.6142169,-33.21,94.33,0.72,19.1
wind_field_estimation_Orb_tnr_spk_TC_images.8469.tif,wind_3466,-30.5349487,33.95938374,168.3581014,-38.64,92.23,0.7,5.9
wind_field_estimation_Orb_tnr_spk_TC_images.847.tif,wind_236,-31.97998037,35.25893228,175.5770523,-24.75,96.89,0.84,14.1
wind_field_estimation_Orb_tnr_spk_TC_images.8471.tif,wind_3465,-30.5030461,33.95441755,170.2936378,-35.48,93.49,0.8,9.8
wind_field_estimation_Orb_tnr_spk_TC_images.8474.tif,wind_3304,-30.43307666,33.97151683,174.8240679,-27.91,96.03,0.75,12.5
wind_field_estimation_Orb_tnr_spk_TC_images.8475.tif,wind_3293,-30.40116774,33.96654191,174.0914555,-29.2,95.64,0.77,16.2
wind_field_estimation_Orb_tnr_spk_TC_images.8477.tif,wind_3297,-30.36927035,33.96154026,165.9989512,-42.6,90.47,0.8,12.3
wind_field_estimation_Orb_tnr_spk_TC_images.8478.tif,wind_3296,-30.33737293,33.95653862,172.6348856,-31.72,94.84,0.69,14.5
wind_field_estimation_Orb_tnr_spk_TC_images.8479.tif,wind_3301,-30.30547552,33.95153697,182.8903574,-14.02,99.01,0.68,18.6
wind_field_estimation_Orb_tnr_spk_TC_images.848.tif,wind_225,-31.94747369,35.25443306,172.5367636,-29.97,95.4,0.79,13.3
wind_field_estimation_Orb_tnr_spk_TC_images.8482.tif,wind_3278,-30.23547249,33.96853198,173.6032357,-30.18,95.34,0.79,5.2
wind_field_estimation_Orb_tnr_spk_TC_images.8484.tif,wind_3285,-30.20358146,33.96349559,168.2303921,-39.14,92.02,0.8,13
wind_field_estimation_Orb_tnr_spk_TC_images.8485.tif,wind_3284,-30.17169042,33.9584592,168.0504222,-39.46,91.89,0.78,14.4
wind_field_estimation_Orb_tnr_spk_TC_images.8487.tif,wind_3289,-30.1397994,33.95342281,174.6294806,-28.52,95.85,0.76,7.8
wind_field_estimation_Orb_tnr_spk_TC_images.849.tif,wind_233,-31.91497448,35.24991447,173.7710904,-27.91,96.03,0.79,13.5
wind_field_estimation_Orb_tnr_spk_TC_images.8490.tif,wind_3109,-30.06976982,33.97032127,170.8428376,-34.96,93.69,0.68,19
wind_field_estimation_Orb_tnr_spk_TC_images.8491.tif,wind_3121,-30.03788443,33.96524958,186.4320796,-7.99,99.68,0.83,16.3
wind_field_estimation_Orb_tnr_spk_TC_images.8492.tif,wind_3120,-30.00599905,33.96017789,156.937726,-56.73,82.35,0.79,9.1
wind_field_estimation_Orb_tnr_spk_TC_images.8508.tif,wind_4515,-32.74602766,33.94859093,175.7758138,-24.07,97.06,0.73,17.3
wind_field_estimation_Orb_tnr_spk_TC_images.851.tif,wind_232,-31.88247525,35.24539588,177.1303572,-22.18,97.51,0.74,15.8
wind_field_estimation_Orb_tnr_spk_TC_images.8510.tif,wind_4513,-32.71403402,33.94418482,175.9791277,-23.75,97.14,0.69,10
wind_field_estimation_Orb_tnr_spk_TC_images.8511.tif,wind_4535,-32.68204039,33.93977872,178.6653303,-19.13,98.15,0.73,11.7
wind_field_estimation_Orb_tnr_spk_TC_images.8512.tif,wind_4534,-32.65004446,33.93536351,171.3516254,-31.67,94.85,0.73,12.5
wind_field_estimation_Orb_tnr_spk_TC_images.8514.tif,wind_4531,-32.61804099,33.93091881,177.071705,-21.95,97.56,0.69,6.3
wind_field_estimation_Orb_tnr_spk_TC_images.8517.tif,wind_4510,-32.5485397,33.9490335,173.3323175,-28.41,95.88,0.61,12.7
wind_field_estimation_Orb_tnr_spk_TC_images.8518.tif,wind_4525,-32.51652581,33.94458953,178.2227777,-20.05,97.97,0.66,17.1
wind_field_estimation_Orb_tnr_spk_TC_images.852.tif,wind_235,-31.84997603,35.24087728,180.2254328,-16.83,98.57,0.77,20
wind_field_estimation_Orb_tnr_spk_TC_images.8520.tif,wind_4524,-32.48452512,33.94011046,176.1477336,-23.67,97.16,0.75,6
wind_field_estimation_Orb_tnr_spk_TC_images.8521.tif,wind_4521,-32.45252459,33.93563092,180.5349201,-16.08,98.7,0.62,14.4
wind_field_estimation_Orb_tnr_spk_TC_images.8522.tif,wind_4520,-32.42052405,33.93115138,177.4099221,-21.55,97.65,0.73,15.2
wind_field_estimation_Orb_tnr_spk_TC_images.8525.tif,wind_4363,-32.35097806,33.94917568,174.0181741,-27.44,96.16,0.75,9.7
wind_field_estimation_Orb_tnr_spk_TC_images.8527.tif,wind_4362,-32.31898157,33.94466194,177.5631047,-21.38,97.69,0.77,20
wind_field_estimation_Orb_tnr_spk_TC_images.8528.tif,wind_4357,-32.28698507,33.94014819,179.2208216,-18.53,98.27,0.71,9.7
wind_field_estimation_Orb_tnr_spk_TC_images.8530.tif,wind_4356,-32.25498859,33.93563445,171.6677673,-31.5,94.91,0.65,17.8
wind_field_estimation_Orb_tnr_spk_TC_images.8531.tif,wind_4341,-32.2229994,33.93110341,175.8483386,-24.44,96.97,0.71,13.3
wind_field_estimation_Orb_tnr_spk_TC_images.8534.tif,wind_4248,-32.15341909,33.94901802,178.5056005,-19.9,98,0.69,9.9
wind_field_estimation_Orb_tnr_spk_TC_images.8535.tif,wind_4253,-32.1214272,33.94446959,166.3608012,-40.37,91.49,0.71,14.6
wind_field_estimation_Orb_tnr_spk_TC_images.8537.tif,wind_4252,-32.08943876,33.9399127,179.5270647,-18.19,98.33,0.84,14.7
wind_field_estimation_Orb_tnr_spk_TC_images.8538.tif,wind_4233,-32.05746116,33.93532888,164.8315838,-42.9,90.33,0.75,20
wind_field_estimation_Orb_tnr_spk_TC_images.8540.tif,wind_4243,-32.02548355,33.93074507,182.0844311,-13.77,99.05,0.69,16
wind_field_estimation_Orb_tnr_spk_TC_images.8543.tif,wind_4235,-31.95585013,33.94859357,175.8116692,-24.75,96.89,0.75,11.1
wind_field_estimation_Orb_tnr_spk_TC_images.8544.tif,wind_4234,-31.92387691,33.94397542,171.0538356,-32.85,94.45,0.73,17.3
wind_field_estimation_Orb_tnr_spk_TC_images.8545.tif,wind_4214,-31.89190381,33.93935692,172.0005461,-31.29,94.98,0.71,12.7
wind_field_estimation_Orb_tnr_spk_TC_images.8547.tif,wind_4229,-31.85993071,33.93473842,168.6797835,-36.84,92.97,0.72,13
wind_field_estimation_Orb_tnr_spk_TC_images.8548.tif,wind_4228,-31.82795763,33.93011992,174.5589367,-27.01,96.28,0.67,11.9
wind_field_estimation_Orb_tnr_spk_TC_images.855.tif,wind_117,-31.77929261,35.25879982,173.093452,-29.19,95.65,0.79,11.6
wind_field_estimation_Orb_tnr_spk_TC_images.8551.tif,wind_4064,-31.75829575,33.94784144,172.7051191,-30.24,95.32,0.8,9.3
wind_field_estimation_Orb_tnr_spk_TC_images.8553.tif,wind_4045,-31.72632678,33.94318849,168.8767279,-36.65,93.04,0.74,12.9
wind_field_estimation_Orb_tnr_spk_TC_images.8554.tif,wind_4057,-31.69435781,33.93853553,175.4939837,-25.55,96.68,0.72,20
wind_field_estimation_Orb_tnr_spk_TC_images.8555.tif,wind_4056,-31.66239663,33.93386537,173.3918367,-29.18,95.65,0.83,20
wind_field_estimation_Orb_tnr_spk_TC_images.8557.tif,wind_4049,-31.63044344,33.9291774,168.9288174,-36.67,93.04,0.71,6.2
wind_field_estimation_Orb_tnr_spk_TC_images.8560.tif,wind_4034,-31.56072833,33.9468229,181.6217525,-15.04,98.86,0.61,15.8
wind_field_estimation_Orb_tnr_spk_TC_images.8561.tif,wind_4041,-31.52876803,33.94212688,160.5752,-50.04,86.58,0.79,17.3
wind_field_estimation_Orb_tnr_spk_TC_images.8563.tif,wind_4040,-31.49681807,33.93740435,169.4358294,-35.96,93.31,0.75,11
wind_field_estimation_Orb_tnr_spk_TC_images.8564.tif,wind_4037,-31.46486811,33.93268181,173.978299,-28.37,95.89,0.72,8.2
wind_field_estimation_Orb_tnr_spk_TC_images.8565.tif,wind_4036,-31.43291814,33.92795928,169.9514779,-35.16,93.62,0.84,14.1
wind_field_estimation_Orb_tnr_spk_TC_images.8567.tif,wind_3896,-31.39510953,33.95026038,167.835007,-38.68,92.21,0.74,13.6
wind_field_estimation_Orb_tnr_spk_TC_images.8568.tif,wind_3902,-31.36316507,33.94550294,170.9244451,-33.61,94.18,0.69,15.8
wind_field_estimation_Orb_tnr_spk_TC_images.857.tif,wind_125,-31.74679773,35.25424532,172.5837583,-30.08,95.37,0.81,13.4
wind_field_estimation_Orb_tnr_spk_TC_images.8570.tif,wind_3901,-31.33122068,33.94074527,170.7727342,-33.89,94.08,0.72,8
wind_field_estimation_Orb_tnr_spk_TC_images.8571.tif,wind_3900,-31.2992763,33.93598759,172.4313413,-31.14,95.03,0.73,12.1
wind_field_estimation_Orb_tnr_spk_TC_images.8573.tif,wind_3899,-31.26733194,33.93122991,168.2174886,-38.16,92.43,0.73,20
wind_field_estimation_Orb_tnr_spk_TC_images.8576.tif,wind_3767,-31.19754975,33.94868058,171.3452054,-33.06,94.38,0.77,13.7
wind_field_estimation_Orb_tnr_spk_TC_images.8577.tif,wind_3766,-31.16561033,33.94388843,163.6006463,-45.66,88.97,0.68,8.4
wind_field_estimation_Orb_tnr_spk_TC_images.8578.tif,wind_3771,-31.13367093,33.93909628,173.1428148,-30.09,95.36,0.75,13.6
wind_field_estimation_Orb_tnr_spk_TC_images.858.tif,wind_124,-31.71430286,35.24969082,176.3079919,-23.76,97.14,0.74,15.7
wind_field_estimation_Orb_tnr_spk_TC_images.8580.tif,wind_3770,-31.10173905,33.93428659,169.3095799,-36.54,93.08,0.76,20
wind_field_estimation_Orb_tnr_spk_TC_images.8581.tif,wind_3753,-31.0698148,33.92945901,176.4084068,-24.59,96.93,0.7,16.6
wind_field_estimation_Orb_tnr_spk_TC_images.8584.tif,wind_3754,-30.99998538,33.94683278,173.6642666,-29.33,95.6,0.73,7.9
wind_field_estimation_Orb_tnr_spk_TC_images.8586.tif,wind_3759,-30.96805491,33.94199695,177.0836647,-23.52,97.2,0.8,13.6
wind_field_estimation_Orb_tnr_spk_TC_images.8587.tif,wind_3758,-30.93613592,33.93713445,177.3259016,-23.13,97.29,0.84,10.2
wind_field_estimation_Orb_tnr_spk_TC_images.8588.tif,wind_3742,-30.90421691,33.93227195,166.2078353,-41.76,90.86,0.73,6.6
wind_field_estimation_Orb_tnr_spk_TC_images.8591.tif,wind_3576,-30.83434704,33.94957685,176.2332912,-25.11,96.8,0.69,14
wind_field_estimation_Orb_tnr_spk_TC_images.8593.tif,wind_3573,-30.80243357,33.94468037,170.9818281,-34.04,94.03,0.78,17.5
wind_field_estimation_Orb_tnr_spk_TC_images.8594.tif,wind_3572,-30.77052012,33.93978377,169.4225566,-36.65,93.04,0.73,13.9
wind_field_estimation_Orb_tnr_spk_TC_images.8596.tif,wind_3565,-30.73860667,33.93488718,176.1327971,-25.37,96.73,0.74,5.3
wind_field_estimation_Orb_tnr_spk_TC_images.8597.tif,wind_3595,-30.70669324,33.92999058,181.4014682,-16.24,98.67,0.65,18
wind_field_estimation_Orb_tnr_spk_TC_images.860.tif,wind_121,-31.681808,35.24513632,180.6763937,-16.21,98.68,0.62,10.8
wind_field_estimation_Orb_tnr_spk_TC_images.8600.tif,wind_3589,-30.636799,33.94716615,168.0895869,-38.97,92.1,0.78,15.9
wind_field_estimation_Orb_tnr_spk_TC_images.8601.tif,wind_3588,-30.60489084,33.94223394,167.4518598,-40.03,91.64,0.79,12.1
wind_field_estimation_Orb_tnr_spk_TC_images.8603.tif,wind_3550,-30.57298269,33.93730173,162.0893386,-48.54,87.43,0.8,15.8
wind_field_estimation_Orb_tnr_spk_TC_images.8604.tif,wind_3561,-30.5410824,33.93235251,161.8396175,-48.98,87.18,0.81,6.3
wind_field_estimation_Orb_tnr_spk_TC_images.8607.tif,wind_3460,-30.47114349,33.94945135,173.9040701,-29.45,95.56,0.8,7.7
wind_field_estimation_Orb_tnr_spk_TC_images.8609.tif,wind_3459,-30.43924089,33.94448515,164.2348464,-45.33,89.14,0.79,7.4
wind_field_estimation_Orb_tnr_spk_TC_images.861.tif,wind_120,-31.6493291,35.24054492,170.6209859,-33.48,94.23,0.74,18.9
wind_field_estimation_Orb_tnr_spk_TC_images.8610.tif,wind_3440,-30.40734211,33.93951005,170.3921632,-35.42,93.52,0.81,4.4
wind_field_estimation_Orb_tnr_spk_TC_images.8611.tif,wind_3451,-30.37545478,33.93450811,168.4882018,-38.58,92.26,0.74,17.9
wind_field_estimation_Orb_tnr_spk_TC_images.8613.tif,wind_3450,-30.34356743,33.92950616,173.5145174,-30.24,95.32,0.79,10.6
wind_field_estimation_Orb_tnr_spk_TC_images.8616.tif,wind_3300,-30.27357813,33.94653532,173.9676572,-29.54,95.54,0.77,12.2
wind_field_estimation_Orb_tnr_spk_TC_images.8617.tif,wind_3279,-30.2416972,33.94149893,182.7357308,-14.36,98.96,0.69,14.3
wind_field_estimation_Orb_tnr_spk_TC_images.8619.tif,wind_3287,-30.20981624,33.93646255,165.6588615,-43.29,90.14,0.79,9.4
wind_field_estimation_Orb_tnr_spk_TC_images.8620.tif,wind_3286,-30.17793528,33.93142616,168.5243527,-38.69,92.21,0.77,17.2
wind_field_estimation_Orb_tnr_spk_TC_images.8623.tif,wind_3288,-30.10792016,33.94835981,172.1295257,-32.79,94.47,0.68,14.2
wind_field_estimation_Orb_tnr_spk_TC_images.8624.tif,wind_3276,-30.0760448,33.94328797,164.7567214,-44.84,89.38,0.76,18
wind_field_estimation_Orb_tnr_spk_TC_images.8626.tif,wind_3281,-30.04416943,33.93821613,176.8357021,-24.84,96.87,0.67,14.4
wind_field_estimation_Orb_tnr_spk_TC_images.8627.tif,wind_3280,-30.01229407,33.9331443,166.2627276,-42.49,90.52,0.77,12.8
wind_field_estimation_Orb_tnr_spk_TC_images.864.tif,wind_109,-31.57860241,35.25837007,172.9090528,-29.69,95.49,0.74,12.8
wind_field_estimation_Orb_tnr_spk_TC_images.8643.tif,wind_4698,-32.75145996,33.92159125,169.1161584,-35.32,93.56,0.72,12.2
wind_field_estimation_Orb_tnr_spk_TC_images.8644.tif,wind_4688,-32.71947656,33.91718441,180.1747514,-16.47,98.64,0.74,10.1
wind_field_estimation_Orb_tnr_spk_TC_images.8646.tif,wind_4695,-32.68749316,33.91277757,169.4742531,-34.78,93.76,0.8,8.6
wind_field_estimation_Orb_tnr_spk_TC_images.8647.tif,wind_4694,-32.65550751,33.90836162,174.4662671,-26.4,96.45,0.8,15.5
wind_field_estimation_Orb_tnr_spk_TC_images.865.tif,wind_108,-31.54611274,35.25377875,177.2600621,-22.28,97.49,0.68,20
wind_field_estimation_Orb_tnr_spk_TC_images.8650.tif,wind_4530,-32.5860375,33.9264741,171.3207775,-31.78,94.82,0.72,20
wind_field_estimation_Orb_tnr_spk_TC_images.8652.tif,wind_4511,-32.55403401,33.92202939,171.128241,-32.13,94.7,0.75,11.4
wind_field_estimation_Orb_tnr_spk_TC_images.8653.tif,wind_4527,-32.52203055,33.91758469,179.059796,-18.6,98.26,0.67,13.1
wind_field_estimation_Orb_tnr_spk_TC_images.8654.tif,wind_4526,-32.49004,33.91310474,178.2605529,-20.02,97.97,0.68,12.8
wind_field_estimation_Orb_tnr_spk_TC_images.8656.tif,wind_4523,-32.4580496,33.90862431,175.288605,-25.18,96.78,0.71,10.1
wind_field_estimation_Orb_tnr_spk_TC_images.8659.tif,wind_4508,-32.38852353,33.92667184,179.9744551,-17.12,98.52,0.72,10.7
wind_field_estimation_Orb_tnr_spk_TC_images.8660.tif,wind_4517,-32.35653357,33.92216664,175.0867553,-25.62,96.66,0.68,16.1
wind_field_estimation_Orb_tnr_spk_TC_images.8662.tif,wind_4516,-32.32454733,33.9176523,170.423771,-33.53,94.21,0.76,15.7
wind_field_estimation_Orb_tnr_spk_TC_images.8663.tif,wind_4505,-32.29256108,33.91313797,171.2895518,-32.11,94.7,0.74,13.9
wind_field_estimation_Orb_tnr_spk_TC_images.8664.tif,wind_4504,-32.26057485,33.90862364,171.5044902,-31.78,94.82,0.73,16
wind_field_estimation_Orb_tnr_spk_TC_images.8667.tif,wind_4353,-32.19101782,33.92655424,173.0933532,-29.17,95.65,0.71,10.3
wind_field_estimation_Orb_tnr_spk_TC_images.8669.tif,wind_4352,-32.15903623,33.92200507,178.7784839,-19.43,98.09,0.74,13.2
wind_field_estimation_Orb_tnr_spk_TC_images.867.tif,wind_113,-31.51363454,35.24916016,176.5134716,-23.61,97.17,0.72,14.5
wind_field_estimation_Orb_tnr_spk_TC_images.8670.tif,wind_4350,-32.12705465,33.9174559,175.6549008,-24.86,96.86,0.75,12.8
wind_field_estimation_Orb_tnr_spk_TC_images.8672.tif,wind_4349,-32.09507646,33.91289835,174.6231186,-26.67,96.38,0.79,13.8
wind_field_estimation_Orb_tnr_spk_TC_images.8673.tif,wind_4334,-32.063109,33.90831409,177.7191888,-21.37,97.69,0.73,14.7
wind_field_estimation_Orb_tnr_spk_TC_images.8676.tif,wind_4242,-31.99350594,33.92616126,173.015758,-29.48,95.55,0.74,14.7
wind_field_estimation_Orb_tnr_spk_TC_images.8677.tif,wind_4237,-31.96152835,33.92157744,175.9131438,-24.58,96.93,0.73,10.2
wind_field_estimation_Orb_tnr_spk_TC_images.8679.tif,wind_4236,-31.92956522,33.91695871,172.0819519,-31.13,95.03,0.72,10.4
wind_field_estimation_Orb_tnr_spk_TC_images.868.tif,wind_112,-31.48116032,35.24453202,182.4677772,-13.26,99.12,0.66,15.3
wind_field_estimation_Orb_tnr_spk_TC_images.8680.tif,wind_4215,-31.89760222,33.91233962,182.2424669,-13.62,99.07,0.64,16.6
wind_field_estimation_Orb_tnr_spk_TC_images.8682.tif,wind_4231,-31.86563921,33.90772053,170.9638613,-33.06,94.38,0.72,10.2
wind_field_estimation_Orb_tnr_spk_TC_images.8685.tif,wind_4225,-31.7959952,33.92547557,180.6836596,-16.45,98.64,0.7,11.9
wind_field_estimation_Orb_tnr_spk_TC_images.8686.tif,wind_4224,-31.76403646,33.92082217,176.8330794,-23.18,97.28,0.75,16.2
wind_field_estimation_Orb_tnr_spk_TC_images.8687.tif,wind_4204,-31.73207772,33.91616878,167.1464051,-39.47,91.88,0.82,9.4
wind_field_estimation_Orb_tnr_spk_TC_images.8689.tif,wind_4221,-31.70011899,33.91151538,177.8724993,-21.44,97.67,0.72,14.3
wind_field_estimation_Orb_tnr_spk_TC_images.8690.tif,wind_4220,-31.668168,33.90684471,165.2895173,-42.54,90.5,0.77,17.7
wind_field_estimation_Orb_tnr_spk_TC_images.8693.tif,wind_4048,-31.59849024,33.92448943,175.4838664,-25.67,96.65,0.68,9.1
wind_field_estimation_Orb_tnr_spk_TC_images.8695.tif,wind_4035,-31.56653704,33.91980147,177.1456481,-22.84,97.36,0.57,13.2
wind_field_estimation_Orb_tnr_spk_TC_images.8696.tif,wind_4043,-31.53458706,33.91510501,170.9841699,-33.36,94.27,0.79,20
wind_field_estimation_Orb_tnr_spk_TC_images.8697.tif,wind_4042,-31.50264701,33.91038203,166.2103119,-41.22,91.11,0.71,17.2
wind_field_estimation_Orb_tnr_spk_TC_images.8699.tif,wind_4039,-31.47070695,33.90565906,163.8512455,-45,89.3,0.72,19.1
wind_field_estimation_Orb_tnr_spk_TC_images.870.tif,wind_96,-31.4486861,35.23990389,158.4371696,-52.97,84.82,0.84,8.3
